consumption,interval_start,interval_end,buy_rate_inc_vat,sell_rate_inc_vat
0.10499999672174454,2024-04-21 12:00:00+01:00,2024-04-21 12:30:00+01:00,27.274275,8.600000381469727
0.11900000274181366,2024-04-21 12:30:00+01:00,2024-04-21 13:00:00+01:00,27.274275,8.300000190734863
0.11100000143051147,2024-04-21 13:00:00+01:00,2024-04-21 13:30:00+01:00,27.274275,8.149999618530273
0.12300000339746475,2024-04-21 13:30:00+01:00,2024-04-21 14:00:00+01:00,27.274275,7.449999809265137
0.1420000046491623,2024-04-21 14:00:00+01:00,2024-04-21 14:30:00+01:00,27.274275,7.679999828338623
0.12200000137090683,2024-04-21 14:30:00+01:00,2024-04-21 15:00:00+01:00,27.274275,7.110000133514404
0.11100000143051147,2024-04-21 15:00:00+01:00,2024-04-21 15:30:00+01:00,27.274275,7.420000076293945
0.12399999797344208,2024-04-21 15:30:00+01:00,2024-04-21 16:00:00+01:00,27.274275,7.28000020980835
0.375,2024-04-21 16:00:00+01:00,2024-04-21 16:30:00+01:00,27.274275,14.180000305175781
0.18000000715255737,2024-04-21 16:30:00+01:00,2024-04-21 17:00:00+01:00,27.274275,14.449999809265137
0.11900000274181366,2024-04-21 17:00:00+01:00,2024-04-21 17:30:00+01:00,27.274275,15.779999732971191
0.10700000077486038,2024-04-21 17:30:00+01:00,2024-04-21 18:00:00+01:00,27.274275,16.440000534057617
0.12600000202655792,2024-04-21 18:00:00+01:00,2024-04-21 18:30:00+01:00,27.274275,16.440000534057617
0.1459999978542328,2024-04-21 18:30:00+01:00,2024-04-21 19:00:00+01:00,27.274275,16.989999771118164
0.1379999965429306,2024-04-21 19:00:00+01:00,2024-04-21 19:30:00+01:00,27.274275,9.420000076293945
0.2529999911785126,2024-04-21 19:30:00+01:00,2024-04-21 20:00:00+01:00,27.274275,9.859999656677246
0.5490000247955322,2024-04-21 20:00:00+01:00,2024-04-21 20:30:00+01:00,27.274275,10.010000228881836
0.4830000102519989,2024-04-21 20:30:00+01:00,2024-04-21 21:00:00+01:00,27.274275,9.649999618530273
0.8970000147819519,2024-04-21 21:00:00+01:00,2024-04-21 21:30:00+01:00,27.274275,9.5
